Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 10/27  12:00:00,29268543.900886045,29268543.900886045,62711795.49892856 
 10/27  13:00:00,35878874.10905805,35878874.109058048,26250891.113435538 
 10/27  14:00:00,45683963.90926305,45683963.909263048,3519397.737482464 
 10/27  15:00:00,45205780.18236538,45205780.18236538,2674319.488555277 
 10/27  16:00:00,46515345.97191161,46515345.97191161,2335075.0102083946 
 10/27  17:00:00,34498898.12150235,34498898.12150235,41887417.873939339 
 10/27  18:00:00,19948327.444222344,19948327.44422234,62266957.11813928 
 10/27  19:00:00,13931418.059538957,13931418.059538952,0.0 
 10/27  20:00:00,12669894.910823152,12669894.910823152,0.0 
 10/27  21:00:00,12669894.910823152,12669894.910823152,0.0 
 10/27  22:00:00,11534524.076916654,11534524.076916654,0.0 
 10/27  23:00:00,11205881.415921549,11205881.415921549,0.0 
 10/27  24:00:00,13158423.644994012,13158423.64499401,0.0 
 10/28  01:00:00,10093157.415921549,10093157.415921549,0.0 
 10/28  02:00:00,10093157.415921549,10093157.415921549,0.0 
 10/28  03:00:00,10093157.415921549,10093157.415921549,0.0 
 10/28  04:00:00,10093157.415921549,10093157.415921549,0.0 
 10/28  05:00:00,10093157.415921549,10093157.415921549,0.0 
 10/28  06:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  07:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  08:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  09:00:00,9564281.415921549,9564281.415921549,0.0 
 10/28  10:00:00,7854362.536532734,7854362.536532733,0.0 
 10/28  11:00:00,7663546.338645145,7663546.338645145,0.0 
 10/28  12:00:00,7618295.046444783,7618295.046444783,0.0 
 10/28  13:00:00,7753811.803222872,7753811.803222872,0.0 
 10/28  14:00:00,7840263.658037,7840263.658037,0.0 
 10/28  15:00:00,7922681.415921549,7922681.415921549,0.0 
 10/28  16:00:00,7922681.415921549,7922681.415921549,0.0 
 10/28  17:00:00,9564281.415921549,9564281.415921549,0.0 
 10/28  18:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  19:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  20:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  21:00:00,11205881.415921549,11205881.415921549,0.0 
 10/28  22:00:00,11539357.813751514,11539357.813751514,0.0 
 10/28  23:00:00,11415248.146184769,11415248.146184769,0.0 
 10/28  24:00:00,11315858.58848985,11315858.58848985,0.0 
 10/29  01:00:00,11669029.043779506,11669029.043779504,0.0 
 10/29  02:00:00,12335449.48867134,12335449.488671337,0.0 
 10/29  03:00:00,12625466.860839416,12625466.860839412,0.0 
 10/29  04:00:00,13265868.911542785,13265868.911542785,22477.944824878476 
 10/29  05:00:00,12956104.714112373,12956104.71411237,47958.9292710703 
 10/29  06:00:00,15594287.42546303,15594287.425463029,110760.70361825555 
 10/29  07:00:00,15227315.75217969,15227315.75217969,113453.80041655949 
 10/29  08:00:00,16120325.2588767,16120325.258876697,211991.74177065193 
 10/29  09:00:00,13902950.485043617,13902950.485043617,33266.481932114235 
 10/29  10:00:00,12048208.200162858,12048208.200162856,173096.79378972125 
 10/29  11:00:00,10138874.643928241,10138874.643928241,0.0 
 10/29  12:00:00,10345344.430824364,10345344.430824364,9252.88681972512 
 10/29  13:00:00,9451674.097762794,9451674.097762792,0.0 
 10/29  14:00:00,9672558.920635473,9672558.920635473,0.0 
 10/29  15:00:00,10573799.870153726,10573799.870153726,0.0 
 10/29  16:00:00,10898987.226265608,10898987.226265606,13396.736006001618 
 10/29  17:00:00,13981847.230173354,13981847.230173354,60601.41469077695 
 10/29  18:00:00,16159652.994928584,16159652.994928586,0.0 
 10/29  19:00:00,15893867.459836087,15893867.459836087,0.0 
 10/29  20:00:00,16485714.695208526,16485714.695208524,8035.62891567276 
 10/29  21:00:00,16420847.362459535,16420847.362459533,177673.20211196473 
 10/29  22:00:00,17565815.235786488,17565815.235786484,233581.08214119278 
 10/29  23:00:00,17614471.31307807,17614471.31307807,802686.6044844011 
 10/29  24:00:00,17558283.943565966,17558283.94356596,555991.691560206 
 10/30  01:00:00,16804895.730204449,16804895.730204446,5978116.285809802 
 10/30  02:00:00,16381717.576557192,16381717.57655719,10133467.203510436 
 10/30  03:00:00,16180195.61622538,16180195.616225377,9499476.715823094 
 10/30  04:00:00,16589749.976177887,16589749.976177885,11246223.166395681 
 10/30  05:00:00,17048443.24359347,17048443.243593467,9484954.47850945 
 10/30  06:00:00,21142764.71390551,21142764.713905507,113053475.02262602 
 10/30  07:00:00,23539658.69652781,23539658.696527807,130532782.47858042 
 10/30  08:00:00,35580521.89753943,35580521.89753943,104164477.30729199 
 10/30  09:00:00,33938921.89753943,33938921.89753943,94889126.7438402 
 10/30  10:00:00,32094947.13881181,32094947.13881181,83213875.33808917 
 10/30  11:00:00,31290589.708075346,31290589.70807534,69776072.39301054 
 10/30  12:00:00,29340378.577041866,29340378.57704186,81196015.60178125 
 10/30  13:00:00,31370089.485601445,31370089.48560144,53424782.427829477 
 10/30  14:00:00,48662191.24030649,48662191.240306477,11274926.56982605 
 10/30  15:00:00,49424935.705113727,49424935.70511372,7669251.245474969 
 10/30  16:00:00,51665464.38544138,51665464.385441388,7806795.668469464 
 10/30  17:00:00,31808750.739948166,31808750.739948166,66144453.7334969 
 10/30  18:00:00,19948327.444222344,19948327.44422234,81224789.93809659 
 10/30  19:00:00,13931418.059538957,13931418.059538952,0.0 
 10/30  20:00:00,12669894.910823152,12669894.910823152,0.0 
 10/30  21:00:00,12669894.910823152,12669894.910823152,0.0 
 10/30  22:00:00,11534524.076916654,11534524.076916654,0.0 
 10/30  23:00:00,11205881.415921549,11205881.415921549,0.0 
 10/30  24:00:00,13158423.644994012,13158423.64499401,0.0 
 10/31  01:00:00,13158423.644994012,13158423.64499401,0.0 
 10/31  02:00:00,13158423.644994012,13158423.64499401,0.0 
 10/31  03:00:00,13158423.644994012,13158423.64499401,0.0 
 10/31  04:00:00,14203636.655362139,14203636.655362137,1803970.9250978574 
 10/31  05:00:00,15285697.479876129,15285697.479876129,2676732.5339661187 
 10/31  06:00:00,21142764.71390551,21142764.713905507,98279693.11957371 
 10/31  07:00:00,23539658.69652781,23539658.696527807,121305265.44460732 
 10/31  08:00:00,35580521.89753943,35580521.89753943,89000173.07448872 
 10/31  09:00:00,34486121.89753943,34486121.89753943,79817646.32106529 
 10/31  10:00:00,31896800.25392198,31896800.253921976,74055146.76176405 
 10/31  11:00:00,30891882.42635858,30891882.42635858,63796078.765037279 
 10/31  12:00:00,29094754.292099064,29094754.29209905,76618448.04487452 
 10/31  13:00:00,31066315.024625936,31066315.02462593,52596647.24346228 
 10/31  14:00:00,31246733.496276633,31246733.49627662,51051315.20023875 
 10/31  15:00:00,51994277.191968459,51994277.19196847,6612491.755953606 
 10/31  16:00:00,52149779.85563204,52149779.855632048,5439431.139106749 
 10/31  17:00:00,47436872.90094697,47436872.90094697,25004942.88970231 
 10/31  18:00:00,43172401.2268746,43172401.22687459,18135103.948842654 
 10/31  19:00:00,13931418.059538957,13931418.059538952,0.0 
 10/31  20:00:00,12669894.910823152,12669894.910823152,0.0 
 10/31  21:00:00,12669894.910823152,12669894.910823152,0.0 
 10/31  22:00:00,11534524.076916654,11534524.076916654,0.0 
 10/31  23:00:00,11205881.415921549,11205881.415921549,0.0 
 10/31  24:00:00,13158423.644994012,13158423.64499401,0.0 
 11/01  01:00:00,13158423.644994012,13158423.64499401,0.0 
 11/01  02:00:00,13158423.644994012,13158423.64499401,0.0 
 11/01  03:00:00,13158423.644994012,13158423.64499401,0.0 
 11/01  04:00:00,13158423.644994012,13158423.64499401,0.0 
 11/01  05:00:00,13970526.588477325,13970526.588477325,0.0 
 11/01  06:00:00,41024906.38655134,41024906.386551339,29793870.364345958 
 11/01  07:00:00,43057381.97521969,43057381.97521969,56628874.343290727 
 11/01  08:00:00,57442087.64868918,57442087.64868918,17133383.070494348 
 11/01  09:00:00,41678807.138982359,41678807.138982359,45013090.16420113 
 11/01  10:00:00,46346877.7378467,46346877.7378467,26393121.870597997 
 11/01  11:00:00,50362968.721686709,50362968.721686709,3966438.59467953 
 11/01  12:00:00,49902635.67906139,49902635.67906137,9878036.412228639 
 11/01  13:00:00,47909335.86777305,47909335.86777305,1938717.4271911672 
 11/01  14:00:00,46906430.52398405,46906430.523984048,697838.6693912526 
 11/01  15:00:00,46317273.149120118,46317273.149120118,18523.728011406944 
 11/01  16:00:00,46009164.55631131,46009164.55631132,0.0 
 11/01  17:00:00,45908954.8501544,45908954.8501544,9511261.996784248 
 11/01  18:00:00,43068104.2131546,43068104.2131546,5379004.703215373 
 11/01  19:00:00,13931418.059538957,13931418.059538952,0.0 
 11/01  20:00:00,12669894.910823152,12669894.910823152,0.0 
 11/01  21:00:00,12669894.910823152,12669894.910823152,0.0 
 11/01  22:00:00,11534524.076916654,11534524.076916654,0.0 
 11/01  23:00:00,11205881.415921549,11205881.415921549,0.0 
 11/01  24:00:00,13158423.644994012,13158423.64499401,0.0 
 11/02  01:00:00,13158423.644994012,13158423.64499401,0.0 
 11/02  02:00:00,13158423.644994012,13158423.64499401,0.0 
 11/02  03:00:00,13158423.644994012,13158423.64499401,0.0 
 11/02  04:00:00,13158423.644994012,13158423.64499401,0.0 
 11/02  05:00:00,13970526.588477325,13970526.588477325,0.0 
 11/02  06:00:00,39888766.38567706,39888766.38567706,19501043.16667254 
 11/02  07:00:00,47946185.36646753,47946185.36646753,36612763.064310368 
 11/02  08:00:00,57848034.47750734,57848034.47750734,7050708.345750281 
 11/02  09:00:00,55687871.44159467,55687871.441594678,4050153.226478884 
 11/02  10:00:00,52780192.53370325,52780192.53370328,3517630.4288259765 
 11/02  11:00:00,51838760.784572567,51838760.78457258,2506522.152735865 
 11/02  12:00:00,51644831.649824928,51644831.649824928,12141963.893219177 
 11/02  13:00:00,49749314.14019051,49749314.14019051,811877.320237763 
 11/02  14:00:00,49421773.52060044,49421773.52060043,164721.21878719785 
 11/02  15:00:00,48751245.74093239,48751245.74093239,0.0 
 11/02  16:00:00,48643642.85591751,48643642.85591752,0.0 
 11/02  17:00:00,47056652.57375648,47056652.57375647,12119335.748267502 
 11/02  18:00:00,43944869.21274419,43944869.212744187,4719331.831928112 
 11/02  19:00:00,13931418.059538957,13931418.059538952,0.0 
 11/02  20:00:00,12669894.910823152,12669894.910823152,0.0 
 11/02  21:00:00,12669894.910823152,12669894.910823152,0.0 
 11/02  22:00:00,11534524.076916654,11534524.076916654,0.0 
 11/02  23:00:00,11205881.415921549,11205881.415921549,0.0 
 11/02  24:00:00,13158423.644994012,13158423.64499401,0.0 
 11/03  01:00:00,13158423.644994012,13158423.64499401,0.0 
 11/03  02:00:00,13158423.644994012,13158423.64499401,0.0 
 11/03  03:00:00,13158423.644994012,13158423.64499401,0.0 
 11/03  04:00:00,13158423.644994012,13158423.64499401,0.0 
 11/03  05:00:00,13970526.588477325,13970526.588477325,0.0 
 11/03  06:00:00,21142764.71390551,21142764.713905507,65835754.82902322 
 11/03  07:00:00,23539658.69652781,23539658.696527807,98155185.04122262 
 11/03  08:00:00,35580521.89753943,35580521.89753943,66753527.74667487 
 11/03  09:00:00,35033321.89753943,35033321.89753943,62114950.69661267 
 11/03  10:00:00,32297321.897539434,32297321.897539434,59297043.87073853 
 11/03  11:00:00,32230151.901931209,32230151.901931209,54678159.06919737 
 11/03  12:00:00,29981705.026872759,29981705.026872759,70317080.81987994 
 11/03  13:00:00,31831368.032812779,31831368.032812768,47352628.93190408 
 11/03  14:00:00,31919515.992113435,31919515.99211343,44874091.61867396 
 11/03  15:00:00,51713324.40123044,51713324.40123043,2733854.748321556 
 11/03  16:00:00,51166775.0374913,51166775.03749129,2090180.4580659224 
 11/03  17:00:00,48268419.88990031,48268419.889900308,17916192.33467622 
 11/03  18:00:00,42692291.80742084,42692291.80742084,4643859.547303087 
 11/03  19:00:00,13931418.059538957,13931418.059538952,0.0 
 11/03  20:00:00,12669894.910823152,12669894.910823152,0.0 
 11/03  21:00:00,12669894.910823152,12669894.910823152,0.0 
 11/03  22:00:00,11534524.076916654,11534524.076916654,0.0 
 11/03  23:00:00,11205881.415921549,11205881.415921549,0.0 
 11/03  24:00:00,13158423.644994012,13158423.64499401,0.0 
 11/04  01:00:00,10093157.415921549,10093157.415921549,0.0 
 11/04  02:00:00,10093157.415921549,10093157.415921549,0.0 
 11/04  03:00:00,10093157.415921549,10093157.415921549,0.0 
 11/04  04:00:00,10093157.415921549,10093157.415921549,0.0 
 11/04  05:00:00,10093157.415921549,10093157.415921549,0.0 
 11/04  06:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  07:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  08:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  09:00:00,10658681.415921549,10658681.415921549,0.0 
 11/04  10:00:00,7922681.415921549,7922681.415921549,0.0 
 11/04  11:00:00,7836591.722160505,7836591.722160504,0.0 
 11/04  12:00:00,7774171.087354628,7774171.0873546269,0.0 
 11/04  13:00:00,7875651.290524711,7875651.29052471,0.0 
 11/04  14:00:00,7758739.016162464,7758739.016162464,0.0 
 11/04  15:00:00,7856994.7589660179,7856994.7589660179,0.0 
 11/04  16:00:00,7922681.415921549,7922681.415921549,0.0 
 11/04  17:00:00,10658681.415921549,10658681.415921549,0.0 
 11/04  18:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  19:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  20:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  21:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  22:00:00,11205881.415921549,11205881.415921549,0.0 
 11/04  23:00:00,12119492.721038614,12119492.721038616,0.0 
 11/04  24:00:00,11020040.096103766,11020040.096103766,1554541.8393379045 
 11/05  01:00:00,10898900.502016047,10898900.502016047,1269033.6761941005 
 11/05  02:00:00,11424951.7189179,11424951.718917899,2370610.889743924 
 11/05  03:00:00,12763277.099093065,12763277.099093061,5256698.827741902 
 11/05  04:00:00,12492750.523015136,12492750.523015136,4420935.17140491 
 11/05  05:00:00,12708730.626799856,12708730.626799852,5942195.36938658 
 11/05  06:00:00,13860165.379619569,13860165.379619569,6000877.981531361 
 11/05  07:00:00,13821454.626799854,13821454.626799854,5468778.202698551 
 11/05  08:00:00,13695869.02696582,13695869.02696582,5552893.289124373 
 11/05  09:00:00,13671378.850161575,13671378.850161575,6712491.930794911 
 11/05  10:00:00,10412669.026965818,10412669.026965818,4638470.87816678 
 11/05  11:00:00,9641269.067197223,9641269.06719722,4120875.221648394 
 11/05  12:00:00,9999715.452517271,9999715.452517271,3356031.208486095 
 11/05  13:00:00,11559728.982783195,11559728.98278319,2811333.2203599878 
 11/05  14:00:00,11595806.169380725,11595806.169380725,10773.954159539926 
 11/05  15:00:00,11388399.081579252,11388399.08157925,84130.11397415573 
 11/05  16:00:00,12026225.71818272,12026225.718182719,65194.540582477144 
 11/05  17:00:00,15598326.902949056,15598326.902949052,122738.5454431111 
 11/05  18:00:00,16046596.691119722,16046596.69111972,155643.88659534558 
 11/05  19:00:00,17606052.791472198,17606052.791472194,471025.5478549481 
 11/05  20:00:00,16548790.214942188,16548790.214942184,188601.76449616615 
 11/05  21:00:00,17616556.50246428,17616556.50246428,369023.63941778618 
 11/05  22:00:00,16898613.67845985,16898613.678459847,218542.4782761227 
 11/05  23:00:00,17653762.671582734,17653762.67158273,269177.92519800577 
 11/05  24:00:00,15323674.057987102,15323674.057987102,101689.08284893548 
 11/06  01:00:00,18032507.94239187,18032507.94239187,32352.46651512057 
 11/06  02:00:00,17275454.49290208,17275454.49290208,53592.39560949095 
 11/06  03:00:00,18284302.35790558,18284302.357905579,177980.08384645685 
 11/06  04:00:00,15958970.678244172,15958970.678244172,4468022.017436259 
 11/06  05:00:00,16171121.079234042,16171121.079234038,7763926.372332888 
 11/06  06:00:00,16914692.50466313,16914692.504663126,6335346.520440783 
 11/06  07:00:00,21142764.71390551,21142764.713905507,110707289.69756907 
 11/06  08:00:00,23539658.69652781,23539658.696527807,131664998.81831986 
 11/06  09:00:00,35580521.89753943,35580521.89753943,104807625.65064729 
 11/06  10:00:00,32297321.897539434,32297321.897539434,91208690.16725478 
 11/06  11:00:00,31989176.08706042,31989176.08706042,82560779.91460969 
 11/06  12:00:00,31808919.020906219,31808919.020906204,74088365.61403726 
 11/06  13:00:00,51968615.62909353,51968615.62909353,34711275.67591015 
 11/06  14:00:00,53200192.83281977,53200192.83281977,11638555.00780785 
 11/06  15:00:00,52989768.07041293,52989768.07041292,9689098.837544295 
 11/06  16:00:00,53348162.17164772,53348162.17164772,7244906.591120651 
 11/06  17:00:00,57281088.93835449,57281088.93835449,6769495.483678481 
 11/06  18:00:00,49561985.41457926,49561985.41457926,28993139.609390879 
 11/06  19:00:00,43713879.28705594,43713879.28705594,23593727.860810684 
 11/06  20:00:00,13931418.059538957,13931418.059538952,0.0 
 11/06  21:00:00,12669894.910823152,12669894.910823152,0.0 
 11/06  22:00:00,12669894.910823152,12669894.910823152,0.0 
 11/06  23:00:00,11534524.076916654,11534524.076916654,0.0 
 11/06  24:00:00,11205881.415921549,11205881.415921549,0.0 
 11/07  01:00:00,13158423.644994012,13158423.64499401,0.0 
 11/07  02:00:00,13158423.644994012,13158423.64499401,0.0 
 11/07  03:00:00,13158423.644994012,13158423.64499401,0.0 
 11/07  04:00:00,13158423.644994012,13158423.64499401,0.0 
 11/07  05:00:00,13158423.644994012,13158423.64499401,0.0 
 11/07  06:00:00,13970526.588477325,13970526.588477325,0.0 
 11/07  07:00:00,21142764.71390551,21142764.713905507,93823246.07754761 
 11/07  08:00:00,23539658.69652781,23539658.696527807,123777828.97501275 
 11/07  09:00:00,35580521.89753943,35580521.89753943,98525969.73014446 
 11/07  10:00:00,32179342.019273569,32179342.019273566,88201256.87713078 
 11/07  11:00:00,31727992.563167715,31727992.563167707,79694696.4343732 
 11/07  12:00:00,31240377.871035756,31240377.871035756,68408382.68326587 
 11/07  13:00:00,29479949.754402408,29479949.754402404,82678603.42146452 
 11/07  14:00:00,31243027.08065522,31243027.080655215,57035855.38120673 
 11/07  15:00:00,31377367.071871669,31377367.071871669,56240338.77380741 
 11/07  16:00:00,32082738.31229734,32082738.31229734,55724010.040638539 
 11/07  17:00:00,35580521.89753943,35580521.89753943,59338769.30519943 
 11/07  18:00:00,25936552.67908783,25936552.679087834,92860632.78682363 
 11/07  19:00:00,19948327.444222344,19948327.44422234,87919322.9308387 
 11/07  20:00:00,13931418.059538957,13931418.059538952,0.0 
 11/07  21:00:00,12669894.910823152,12669894.910823152,0.0 
 11/07  22:00:00,12669894.910823152,12669894.910823152,0.0 
 11/07  23:00:00,11534524.076916654,11534524.076916654,0.0 
 11/07  24:00:00,11205881.415921549,11205881.415921549,0.0 
 11/08  01:00:00,13158423.644994012,13158423.64499401,0.0 
 11/08  02:00:00,13158423.644994012,13158423.64499401,0.0 
 11/08  03:00:00,13158423.644994012,13158423.64499401,0.0 
 11/08  04:00:00,13158423.644994012,13158423.64499401,0.0 
 11/08  05:00:00,13158423.644994012,13158423.64499401,0.0 
