Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/18  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/19  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  05:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  06:00:00,13970526.588477325,13970526.588477325,0.0 
 01/19  07:00:00,30788512.06626108,30788512.066261077,3503259.8747742858 
 01/19  08:00:00,36595528.19339061,36595528.19339061,0.0 
 01/19  09:00:00,38183290.076094377,38183290.076094377,0.0 
 01/19  10:00:00,35505827.36278963,35505827.362789619,0.0 
 01/19  11:00:00,34426898.61822444,34426898.618224438,0.0 
 01/19  12:00:00,33398824.076462065,33398824.076462069,0.0 
 01/19  13:00:00,32506767.19957304,32506767.19957304,0.0 
 01/19  14:00:00,31033039.109203984,31033039.10920398,0.0 
 01/19  15:00:00,31189002.258301125,31189002.258301125,0.0 
 01/19  16:00:00,32271768.149429744,32271768.14942973,0.0 
 01/19  17:00:00,34409180.741991568,34409180.74199156,0.0 
 01/19  18:00:00,32663048.228382335,32663048.228382335,0.0 
 01/19  19:00:00,27856095.114563679,27856095.114563675,0.0 
 01/19  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/19  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/19  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/19  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/19  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/20  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  05:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  06:00:00,13970526.588477325,13970526.588477325,0.0 
 01/20  07:00:00,33638836.44279728,33638836.44279728,4615552.304243125 
 01/20  08:00:00,41274159.79290418,41274159.79290419,6221647.578323631 
 01/20  09:00:00,41078596.71781973,41078596.71781972,0.0 
 01/20  10:00:00,35002752.583949808,35002752.5839498,0.0 
 01/20  11:00:00,32297562.78904701,32297562.789047004,0.0 
 01/20  12:00:00,31332883.567715214,31332883.567715207,0.0 
 01/20  13:00:00,29892062.42076321,29892062.420763203,0.0 
 01/20  14:00:00,30399705.7128797,30399705.71287969,0.0 
 01/20  15:00:00,30228939.462110834,30228939.462110826,0.0 
 01/20  16:00:00,30257668.447971859,30257668.44797185,0.0 
 01/20  17:00:00,32545542.00006662,32545542.000066617,0.0 
 01/20  18:00:00,30033830.939846774,30033830.939846778,0.0 
 01/20  19:00:00,25606804.414648229,25606804.414648225,0.0 
 01/20  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/20  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/20  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/20  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/20  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  01:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  02:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  03:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  04:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  05:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  06:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  07:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  08:00:00,10658681.415921549,10658681.415921549,0.0 
 01/21  09:00:00,7749924.894742673,7749924.894742673,0.0 
 01/21  10:00:00,7659935.379115604,7659935.379115603,0.0 
 01/21  11:00:00,7652843.140445887,7652843.140445887,0.0 
 01/21  12:00:00,7626301.957327626,7626301.957327626,0.0 
 01/21  13:00:00,7562479.448025451,7562479.448025451,0.0 
 01/21  14:00:00,7524114.65572457,7524114.655724569,0.0 
 01/21  15:00:00,7553031.52688929,7553031.52688929,0.0 
 01/21  16:00:00,7668282.610461598,7668282.610461598,0.0 
 01/21  17:00:00,8853303.136695777,8853303.136695777,0.0 
 01/21  18:00:00,10305881.415921549,10305881.415921549,0.0 
 01/21  19:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  20:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  21:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  22:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  23:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/22  01:00:00,10093157.415921549,10093157.415921549,0.0 
 01/22  02:00:00,10093157.415921549,10093157.415921549,0.0 
 01/22  03:00:00,10093157.415921549,10093157.415921549,0.0 
 01/22  04:00:00,10093157.415921549,10093157.415921549,0.0 
 01/22  05:00:00,10093157.415921549,10093157.415921549,0.0 
 01/22  06:00:00,10093157.415921549,10093157.415921549,0.0 
 01/22  07:00:00,11205881.415921549,11205881.415921549,0.0 
 01/22  08:00:00,10658681.415921549,10658681.415921549,0.0 
 01/22  09:00:00,7850118.0839161849,7850118.0839161849,0.0 
 01/22  10:00:00,7419872.871401297,7419872.871401297,0.0 
 01/22  11:00:00,6654563.059532408,6654563.059532408,0.0 
 01/22  12:00:00,6612562.68520524,6612562.68520524,0.0 
 01/22  13:00:00,6577938.510580722,6577938.510580722,0.0 
 01/22  14:00:00,6643417.002739917,6643417.002739917,0.0 
 01/22  15:00:00,6793483.202059882,6793483.202059882,0.0 
 01/22  16:00:00,6970521.120721698,6970521.120721698,0.0 
 01/22  17:00:00,8117081.415921549,8117081.415921549,0.0 
 01/22  18:00:00,10305881.415921549,10305881.415921549,0.0 
 01/22  19:00:00,10305881.415921549,10305881.415921549,0.0 
 01/22  20:00:00,10305881.415921549,10305881.415921549,0.0 
 01/22  21:00:00,10305881.415921549,10305881.415921549,0.0 
 01/22  22:00:00,10305881.415921549,10305881.415921549,0.0 
 01/22  23:00:00,10305881.415921549,10305881.415921549,0.0 
 01/22  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/23  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/23  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/23  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/23  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/23  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/23  06:00:00,13970526.588477325,13970526.588477325,0.0 
 01/23  07:00:00,33402965.412454845,33402965.41245484,6133919.989087352 
 01/23  08:00:00,38368118.05770751,38368118.05770751,452817.57229630326 
 01/23  09:00:00,40933095.37464082,40933095.37464082,0.0 
 01/23  10:00:00,39368615.971978258,39368615.97197825,0.0 
 01/23  11:00:00,37859979.7871305,37859979.78713049,0.0 
 01/23  12:00:00,36108778.03908189,36108778.03908188,0.0 
 01/23  13:00:00,35040453.87376627,35040453.87376627,0.0 
 01/23  14:00:00,33498843.80033534,33498843.800335327,0.0 
 01/23  15:00:00,33372295.439769359,33372295.43976935,0.0 
 01/23  16:00:00,33075864.229253994,33075864.229253986,0.0 
 01/23  17:00:00,34612200.552457358,34612200.552457358,0.0 
 01/23  18:00:00,31974011.414236577,31974011.414236577,0.0 
 01/23  19:00:00,27222536.271725518,27222536.271725518,0.0 
 01/23  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/23  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/23  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/23  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/23  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/24  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/24  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/24  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/24  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/24  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/24  06:00:00,13070526.588477325,13070526.58847732,0.0 
 01/24  07:00:00,30216157.136011904,30216157.136011904,0.0 
 01/24  08:00:00,33622032.22838457,33622032.22838457,0.0 
 01/24  09:00:00,36660063.59229651,36660063.59229651,0.0 
 01/24  10:00:00,34789477.25233952,34789477.25233951,0.0 
 01/24  11:00:00,33600387.91690293,33600387.91690293,0.0 
 01/24  12:00:00,32399766.096345188,32399766.096345188,0.0 
 01/24  13:00:00,31677013.992926394,31677013.992926394,0.0 
 01/24  14:00:00,30579062.54558885,30579062.545588849,0.0 
 01/24  15:00:00,30921295.467889999,30921295.46788999,0.0 
 01/24  16:00:00,30610229.50505535,30610229.50505534,0.0 
 01/24  17:00:00,32247387.78823969,32247387.78823968,0.0 
 01/24  18:00:00,30258640.786976167,30258640.78697617,0.0 
 01/24  19:00:00,25662416.210559749,25662416.21055975,0.0 
 01/24  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/24  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/24  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/24  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/24  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/25  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/25  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/25  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/25  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/25  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/25  06:00:00,13070526.588477325,13070526.58847732,0.0 
 01/25  07:00:00,27015152.564498806,27015152.564498806,0.0 
 01/25  08:00:00,31947145.851919388,31947145.851919388,0.0 
 01/25  09:00:00,35072168.33776434,35072168.33776433,0.0 
 01/25  10:00:00,33968666.98237882,33968666.98237881,0.0 
 01/25  11:00:00,33234983.298009684,33234983.298009676,0.0 
 01/25  12:00:00,31824792.08874083,31824792.088740827,0.0 
 01/25  13:00:00,32023866.136852977,32023866.13685297,0.0 
 01/25  14:00:00,31302515.644730178,31302515.64473017,0.0 
 01/25  15:00:00,30897531.154676297,30897531.154676286,0.0 
 01/25  16:00:00,30729093.04361625,30729093.043616248,0.0 
 01/25  17:00:00,31794938.89901521,31794938.89901521,0.0 
 01/25  18:00:00,29063013.27317799,29063013.27317799,0.0 
 01/25  19:00:00,23661346.454033495,23661346.454033495,0.0 
 01/25  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/25  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/25  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/25  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/25  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/26  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/26  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/26  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/26  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/26  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/26  06:00:00,13070526.588477325,13070526.58847732,0.0 
 01/26  07:00:00,26142406.380579678,26142406.38057968,0.0 
 01/26  08:00:00,30052988.60180749,30052988.601807495,0.0 
 01/26  09:00:00,34517118.480062548,34517118.480062548,0.0 
 01/26  10:00:00,33852143.740358848,33852143.740358848,0.0 
 01/26  11:00:00,33290648.28096448,33290648.28096447,0.0 
 01/26  12:00:00,32355172.278524668,32355172.27852466,0.0 
 01/26  13:00:00,32700806.24402424,32700806.244024233,0.0 
 01/26  14:00:00,31874900.822436058,31874900.822436047,0.0 
 01/26  15:00:00,32343324.112934874,32343324.11293486,0.0 
 01/26  16:00:00,32129277.732389884,32129277.732389876,0.0 
 01/26  17:00:00,32225405.348928054,32225405.348928054,0.0 
 01/26  18:00:00,28973731.212993329,28973731.212993329,0.0 
 01/26  19:00:00,23155628.901392186,23155628.901392186,0.0 
 01/26  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/26  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/26  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/26  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/26  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/27  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/27  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/27  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/27  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/27  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/27  06:00:00,13070526.588477325,13070526.58847732,0.0 
 01/27  07:00:00,25324038.049598006,25324038.04959801,0.0 
 01/27  08:00:00,28625561.804644146,28625561.804644146,0.0 
 01/27  09:00:00,33270751.91299232,33270751.91299232,0.0 
 01/27  10:00:00,32023685.57010887,32023685.570108866,0.0 
 01/27  11:00:00,30220673.15471326,30220673.15471326,0.0 
 01/27  12:00:00,29445681.81207852,29445681.812078515,0.0 
 01/27  13:00:00,28163979.54316621,28163979.5431662,0.0 
 01/27  14:00:00,29721610.92504198,29721610.92504197,0.0 
 01/27  15:00:00,30902485.0027725,30902485.00277249,0.0 
 01/27  16:00:00,31055796.002442536,31055796.002442536,0.0 
 01/27  17:00:00,31602996.002442536,31602996.002442536,0.0 
 01/27  18:00:00,27492594.881692504,27492594.881692508,0.0 
 01/27  19:00:00,22168777.930607916,22168777.930607916,0.0 
 01/27  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/27  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/27  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/27  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/27  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  01:00:00,9193157.415921549,9193157.415921549,0.0 
 01/28  02:00:00,9193157.415921549,9193157.415921549,0.0 
 01/28  03:00:00,9193157.415921549,9193157.415921549,0.0 
 01/28  04:00:00,9193157.415921549,9193157.415921549,0.0 
 01/28  05:00:00,9193157.415921549,9193157.415921549,0.0 
 01/28  06:00:00,9193157.415921549,9193157.415921549,0.0 
 01/28  07:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  08:00:00,9211481.415921549,9211481.415921549,0.0 
 01/28  09:00:00,6978320.457824385,6978320.457824385,0.0 
 01/28  10:00:00,6655448.776718872,6655448.776718872,0.0 
 01/28  11:00:00,6613529.099931851,6613529.099931851,0.0 
 01/28  12:00:00,6763866.937915105,6763866.937915104,0.0 
 01/28  13:00:00,6729819.896947373,6729819.896947373,0.0 
 01/28  14:00:00,6838287.018750278,6838287.018750278,0.0 
 01/28  15:00:00,6765040.926421871,6765040.92642187,0.0 
 01/28  16:00:00,6776930.719884358,6776930.719884358,0.0 
 01/28  17:00:00,7556103.136695776,7556103.136695776,0.0 
 01/28  18:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  19:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  20:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  21:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  22:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  23:00:00,10305881.415921549,10305881.415921549,0.0 
 01/28  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  01:00:00,9193157.415921549,9193157.415921549,0.0 
 01/29  02:00:00,9193157.415921549,9193157.415921549,0.0 
 01/29  03:00:00,9193157.415921549,9193157.415921549,0.0 
 01/29  04:00:00,9193157.415921549,9193157.415921549,0.0 
 01/29  05:00:00,9193157.415921549,9193157.415921549,0.0 
 01/29  06:00:00,9193157.415921549,9193157.415921549,0.0 
 01/29  07:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  08:00:00,9211481.415921549,9211481.415921549,0.0 
 01/29  09:00:00,7022681.415921549,7022681.415921549,0.0 
 01/29  10:00:00,6994036.183420116,6994036.183420116,0.0 
 01/29  11:00:00,6909441.077435799,6909441.077435799,0.0 
 01/29  12:00:00,6808227.896012269,6808227.896012268,0.0 
 01/29  13:00:00,6677094.483831017,6677094.483831017,0.0 
 01/29  14:00:00,6635463.66938048,6635463.66938048,0.0 
 01/29  15:00:00,6764647.028435312,6764647.02843531,0.0 
 01/29  16:00:00,6744840.846479779,6744840.846479779,0.0 
 01/29  17:00:00,7569881.415921549,7569881.415921549,0.0 
 01/29  18:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  19:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  20:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  21:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  22:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  23:00:00,10305881.415921549,10305881.415921549,0.0 
 01/29  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/30  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/30  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/30  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/30  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/30  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/30  06:00:00,13070526.588477325,13070526.58847732,0.0 
 01/30  07:00:00,31675802.293340118,31675802.293340126,0.0 
 01/30  08:00:00,33625446.59326502,33625446.59326503,0.0 
 01/30  09:00:00,36822310.903619129,36822310.90361912,0.0 
 01/30  10:00:00,34040596.49425903,34040596.494259018,0.0 
 01/30  11:00:00,32818973.484215678,32818973.48421567,0.0 
 01/30  12:00:00,31226884.4040246,31226884.404024595,0.0 
 01/30  13:00:00,30788082.305942019,30788082.305942019,0.0 
 01/30  14:00:00,31136184.91283581,31136184.9128358,0.0 
 01/30  15:00:00,31463911.82875716,31463911.828757153,0.0 
 01/30  16:00:00,31028661.243918986,31028661.243918979,0.0 
 01/30  17:00:00,32522753.17920495,32522753.17920495,0.0 
 01/30  18:00:00,31239160.65925242,31239160.659252418,0.0 
 01/30  19:00:00,25658391.92964467,25658391.929644675,0.0 
 01/30  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/30  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/30  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/30  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/30  24:00:00,10305881.415921549,10305881.415921549,0.0 
 01/31  01:00:00,12258423.644994012,12258423.644994012,0.0 
 01/31  02:00:00,12258423.644994012,12258423.644994012,0.0 
 01/31  03:00:00,12258423.644994012,12258423.644994012,0.0 
 01/31  04:00:00,12258423.644994012,12258423.644994012,0.0 
 01/31  05:00:00,12258423.644994012,12258423.644994012,0.0 
 01/31  06:00:00,13070526.588477325,13070526.58847732,0.0 
 01/31  07:00:00,28156188.012507917,28156188.012507924,0.0 
 01/31  08:00:00,31277370.44011555,31277370.44011555,0.0 
 01/31  09:00:00,35072536.27871443,35072536.278714429,0.0 
 01/31  10:00:00,33168922.899095127,33168922.899095116,0.0 
 01/31  11:00:00,31840751.86324711,31840751.863247105,0.0 
 01/31  12:00:00,30650491.093470765,30650491.09347076,0.0 
 01/31  13:00:00,30706045.01130291,30706045.011302905,0.0 
 01/31  14:00:00,31096170.56893281,31096170.5689328,0.0 
 01/31  15:00:00,32075919.82836577,32075919.82836576,0.0 
 01/31  16:00:00,31992702.761453764,31992702.761453764,0.0 
 01/31  17:00:00,32226549.03553437,32226549.03553437,0.0 
 01/31  18:00:00,30415382.791589288,30415382.79158929,0.0 
 01/31  19:00:00,24990758.209298,24990758.209297997,0.0 
 01/31  20:00:00,13031418.059538957,13031418.059538952,0.0 
 01/31  21:00:00,11769894.910823154,11769894.910823152,0.0 
 01/31  22:00:00,11769894.910823154,11769894.910823152,0.0 
 01/31  23:00:00,10634524.076916654,10634524.076916654,0.0 
 01/31  24:00:00,10305881.415921549,10305881.415921549,0.0 
 02/01  01:00:00,12258423.644994012,12258423.644994012,0.0 
 02/01  02:00:00,12258423.644994012,12258423.644994012,0.0 
 02/01  03:00:00,12258423.644994012,12258423.644994012,0.0 
 02/01  04:00:00,12258423.644994012,12258423.644994012,0.0 
 02/01  05:00:00,12258423.644994012,12258423.644994012,0.0 
 02/01  06:00:00,13070526.588477325,13070526.58847732,0.0 
 02/01  07:00:00,25215594.93608243,25215594.936082439,0.0 
 02/01  08:00:00,27564979.525443634,27564979.525443634,0.0 
 02/01  09:00:00,32001355.10284592,32001355.10284591,0.0 
 02/01  10:00:00,30011936.6651564,30011936.665156388,0.0 
